source_code,source_concept_id,source_vocabulary_id,source_code_type,source_code_description,target_concept_name,target_concept_code,target_concept_id,target_vocabulary_id,target_domain,target_concept_class_id,updated_date,valid_end_date
103678008,4014020,SNOMED,pathology,Endometriotic cyst,Endometriotic cyst,103678008,4014020,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
104041000119108,45757067,SNOMED,pathology,Fungal sinusitis,Fungal sinusitis,104041000119108,45757067,SNOMED,Condition,Disorder,2025-02-21,2099-12-31
10438002,4014760,SNOMED,pathology,Glomus tumor,Glomus tumor,10438002,4014760,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
104392015,0,None,pathology,inflammatio chronica necrotica /ulcerosa/,Chronic ulcerative inflammation,62814004,4267601,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
105007016,0,None,pathology,naevus ceruleus,Pigmented nevus,1163403006,37152047,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
10501004,435853,SNOMED,pathology,Pulmonary alveolar proteinosis,Pulmonary alveolar proteinosis,10501004,435853,SNOMED,Condition,Disorder,2025-02-21,2099-12-31
105165013,0,None,pathology,carcinosarcoma NOS,Carcinosarcoma,63264007,4271564,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
105227013,0,None,pathology,pyelonephritis chronica,Chronic pyelonephritis,63302006,4269363,SNOMED,Condition,Disorder,2025-02-21,2099-12-31
105472015,0,None,pathology,papilloma squamocellulare,Squamous cell papilloma,63451008,4272024,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
105519017,0,None,pathology,bronchitis chronica,Chronic bronchitis,63480004,255841,SNOMED,Condition,Disorder,2025-02-21,2099-12-31
10587018,0,None,pathology,hyperplasia glandularis cystica,Cystic hyperplasia,5755004,4239146,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
106241010,0,None,pathology,endometritis chronica,Chronic endometritis,63922003,4273703,SNOMED,Condition,Disorder,2025-02-21,2099-12-31
107259017,0,None,pathology,lichen planopilaris,Lichen planopilaris,64540004,4276173,SNOMED,Condition,Disorder,2025-02-21,2099-12-31
107669003,4030637,SNOMED,pathology,Degenerative abnormality,Degenerative abnormality,107669003,4030637,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
108138019,0,None,pathology,parakeratosis,Parakeratosis,65068000,4275600,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
1086791000119100,45757242,SNOMED,pathology,Erosive gastritis,Erosive gastritis,1086791000119100,45757242,SNOMED,Condition,Disorder,2025-02-21,2099-12-31
109299008,4031765,SNOMED,pathology,Chronic bursitis,Chronic bursitis,109299008,4031765,SNOMED,Condition,Disorder,2025-02-21,2099-12-31
109709018,0,None,pathology,lithiasis,Lithiasis,66058000,4278093,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
109867008,4003679,SNOMED,pathology,Follicular cervicitis,Follicular cervicitis,109867008,4003679,SNOMED,Condition,Disorder,2025-02-21,2099-12-31
110396000,4005799,SNOMED,pathology,No evidence of malignant neoplasm,No evidence of malignant neoplasm,110396000,4005799,SNOMED,Observation,Clinical Finding,2025-02-21,2099-12-31
110420004,0,None,pathology,Duct ectasia,Dilatation,25322007,4102695,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
110428006,4005164,SNOMED,pathology,Inflammatory fistula,Inflammatory fistula,110428006,4005164,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
11071001,4007632,SNOMED,pathology,Racemose hemangioma,Racemose hemangioma,11071001,4007632,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
111286002,4009624,SNOMED,pathology,Acute bacterial endocarditis,Acute bacterial endocarditis,111286002,4009624,SNOMED,Condition,Disorder,2025-02-21,2099-12-31
111538014,0,None,pathology,podagra,Podagra,67148009,4281849,SNOMED,Condition,Disorder,2025-02-21,2099-12-31
111610010,0,None,pathology,cystadenoma mucinosum,Mucinous cystadenoma,67182003,4281855,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
111677016,0,None,pathology,effectus Arias-Stella /endometrii/,Arias-Stella effect on endometrium,448545005,40490449,SNOMED,Observation,Clinical Finding,2025-02-21,2099-12-31
112270010,0,None,pathology,peritonitis acuta,Acute peritonitis,67602004,4195847,SNOMED,Condition,Disorder,2025-02-21,2099-12-31
11256005,4012763,SNOMED,pathology,Melanosis coli,Melanosis coli,11256005,4012763,SNOMED,Condition,Disorder,2025-02-21,2099-12-31
112631006,4012787,SNOMED,pathology,Specimen unsatisfactory for diagnosis,Specimen unsatisfactory for diagnosis,112631006,4012787,SNOMED,Observation,Clinical Finding,2025-02-21,2099-12-31
112645000,4012792,SNOMED,pathology,Hypertrophic stenosis,Hypertrophic stenosis,112645000,4012792,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
112662005,4013220,SNOMED,pathology,LSIL; LGSIL; Low-grade squamous intraepithelial lesion,Low-grade squamous intraepithelial lesion,112662005,4013220,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
112669001,4012800,SNOMED,pathology,Pseudoepitheliomatous hyperplasia,Pseudoepitheliomatous hyperplasia,112669001,4012800,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
112670000,0,None,pathology,Fibromuscular hyperplasia,Fibromuscular dysplasia,31653004,4135811,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
112674009,4012171,SNOMED,pathology,Fibrosis,Fibrosis,112674009,4012171,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
112677002,4012173,SNOMED,pathology,Bronchiolo-alveolar adenocarcinoma,Bronchiolo-alveolar adenocarcinoma,112677002,4012173,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
112681002,4010103,SNOMED,pathology,Intradermal nevus,Intradermal nevus,112681002,4010103,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
112682009,0,None,pathology,Fibroma,Benign fibroma,1157050005,608231,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
112683004,4010104,SNOMED,pathology,Pleomorphic liposarcoma,Pleomorphic liposarcoma,112683004,4010104,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
112932018,0,None,pathology,metaplasia gastrica,Gastric metaplasia,67986001,4195235,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
11314008,200779,SNOMED,pathology,Polyp of corpus uteri,Polyp of corpus uteri,11314008,200779,SNOMED,Condition,Disorder,2025-02-21,2099-12-31
113714019,0,None,pathology,necrobiosis,Necrobiosis,68463000,4285418,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
11404016,0,None,pathology,inflammatio granulomatosa /tuberculoidreactio,Granulomatous inflammation,6266001,4269928,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
114528017,0,None,pathology,carcinoma in situ NAS,Carcinoma in situ,1187138006,37156895,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
114682012,0,None,pathology,lymphangioma NAS,Benign lymphangioma,253057002,4100551,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
115122018,0,None,pathology,metaplasia intestinalis,Intestinal metaplasia,69310004,4239525,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
115776012,0,None,pathology,atypia squamocellularis /ASC-H,"Atypical squamous cells, cannot exclude HSIL (high-grade squamous intraepithelial lesion)",373878001,4161591,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
115846010,0,None,pathology,ASCUS,Atypical squamous cells of undetermined significance,39035006,4191603,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
116034001,4022015,SNOMED,pathology,Acute abscess,Acute abscess,116034001,4022015,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
116061001,4019083,SNOMED,pathology,Solid pseudopapillary carcinoma,Solid pseudopapillary carcinoma,116061001,4019083,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
116063003,4021372,SNOMED,pathology,Atypical lipomatous tumor,Atypical lipomatous tumor,116063003,4021372,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
116452012,0,None,pathology,salpingitis chronica activa /exacerbata/,Chronic salpingitis,55551005,4206338,SNOMED,Condition,Disorder,2025-02-21,2099-12-31
116468018,0,None,pathology,placenta accreta,Placenta accreta,70129008,4289303,SNOMED,Condition,Disorder,2025-02-21,2099-12-31
116509010,0,None,pathology,haemorrhoides ,Hemorrhoids,70153002,195562,SNOMED,Condition,Disorder,2025-02-21,2099-12-31
116557016,0,None,pathology,cholangiocarcinoma,Cholangiocarcinoma,70179006,4321680,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
118087011,0,None,pathology,cystadenoma endometroides ,Endometrioid adenoma,71106006,4322782,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
118151018,0,None,pathology,endometrium dysfunctionale/st.desquam.atypic/,Abnormal uterine bleeding,44991000119100,45757810,SNOMED,Condition,Disorder,2025-02-21,2099-12-31
11817007,436020,SNOMED,pathology,Actinomycotic infection,Actinomycotic infection,11817007,436020,SNOMED,Condition,Disorder,2025-02-21,2099-12-31
118622000,4043006,SNOMED,pathology,Fistula,Fistula,118622000,4043006,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
11899010,0,None,pathology,necrosis,Necrosis,6574001,4280654,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
119420007,4002233,SNOMED,pathology,Hemorrhagic cyst of ovary,Hemorrhagic cyst of ovary,119420007,4002233,SNOMED,Condition,Disorder,2025-02-21,2099-12-31
11943013,0,None,pathology,"calcinosis, petrificatio",Calcinosis,6595006,4280820,SNOMED,Condition,Disorder,2025-02-21,2099-12-31
119765015,0,None,pathology,dermatofibroma /histiocytoma NAS/,Dermatofibroma,1162532000,37151222,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
12009016,0,None,pathology,carcinoma metatypicum,Metatypical carcinoma,6641007,4281526,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
120422012,0,None,pathology,adenocarcinoma mucinosum/gelatinosum,Mucinous adenocarcinoma,72495009,4247921,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
120482010,0,None,pathology,cholecystitis gangraenosa,Acute gangrenous cholecystitis,72533002,4248003,SNOMED,Condition,Disorder,2025-02-21,2099-12-31
120776011,0,None,pathology,fractura,Fracture,72704001,4217808,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
1208677014,0,None,pathology,keratosis actinica,Actinic keratosis,201101007,138825,SNOMED,Condition,Disorder,2025-02-21,2099-12-31
1210734012,0,None,pathology,melanoma malignum metastaticum,"Malignant melanoma, metastatic",372158004,4157460,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
1210820017,0,None,pathology,melanoma malignum NAS,Malignant melanoma,1162635006,37151860,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
121095015,0,None,pathology,fibroadenoma intracanaliculare,Intracanalicular fibroadenoma,72905006,4248852,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
1212322013,0,None,pathology,HGSIL kahtlus invasioonile,High-grade squamous intraepithelial lesion with features suspicious for invasion,373879009,4161592,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
1212330014,0,None,pathology,NILM; Negative for intraepithelial lesion or malignancy,Negative for intraepithelial lesion or malignancy,373887005,4162714,SNOMED,Observation,Clinical Finding,2025-02-21,2099-12-31
12169001,0,None,pathology,Granular cell tumor,Granular cell tumor,404035005,4301640,SNOMED,Condition,Disorder,2025-02-21,2099-12-31
121813010,0,None,pathology,oligodendroglioma NAS,Oligodendroglioma,1156974002,608188,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
1229914011,0,None,pathology,teratoma benignum NAS,"Teratoma, benign",42717009,4175497,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
1230135010,0,None,pathology,"podozyticnephritis/""minimal change g.nephr.""/",Minimal change disease,44785005,4260398,SNOMED,Condition,Disorder,2025-02-21,2099-12-31
1230718019,0,None,pathology,cornu cutaneum /hyperkeratosis/,Cutaneous horn,49417009,4170722,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
123151001,40287650,SNOMED,pathology,Dermoid cyst,Dermoid cyst,123151001,40287650,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
1232280011,0,None,pathology,mesothelioma malignum,"Mesothelioma, malignant",62064005,4268158,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
123250005,40288199,SNOMED,pathology,Synovial cyst,Synovial cyst,123250005,40288199,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
123409015,0,None,pathology,infarctus haemorrhagicus,Hemorrhagic infarct,74310003,4251763,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
123497012,0,None,pathology,carcinoma parvocellulare anaplasticum,Small cell neuroendocrine carcinoma,74364000,4252582,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
1235052014,0,None,pathology,phaeochromocytoma,Pheochromocytoma,85583005,4311087,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
123558018,0,None,pathology,appendicitis simplex,Appendicitis,74400008,440448,SNOMED,Condition,Disorder,2025-02-21,2099-12-31
123630003,4048065,SNOMED,pathology,Focal acute inflammation,Focal acute inflammation,123630003,4048065,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
123685015,0,None,pathology,östrogeenide mõju keskmine /GÜN/,Moderate level estrogen effect present,74471006,4251791,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
123748003,4048198,SNOMED,pathology,Subacute proliferative inflammation,Subacute proliferative inflammation,123748003,4048198,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
123749006,4048674,SNOMED,pathology,Chronic proliferative inflammation,Chronic proliferative inflammation,123749006,4048674,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
123827008,4048223,SNOMED,pathology,Reactive cellular changes associated with inflammation,Reactive cellular changes associated with inflammation,123827008,4048223,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
123828003,4047642,SNOMED,pathology,Fungal organisms morphologically consistent with Candida species,Fungal organisms morphologically consistent with Candida species,123828003,4047642,SNOMED,Observation,Clinical Finding,2025-02-21,2099-12-31
123830001,4051063,SNOMED,pathology,Bacteria morphologically consistent with Actinomyces spp,Bacteria morphologically consistent with Actinomyces spp,123830001,4051063,SNOMED,Observation,Clinical Finding,2025-02-21,2099-12-31
123845008,4048226,SNOMED,pathology,Adenocarcinoma of endometrium,Adenocarcinoma of endometrium,123845008,4048226,SNOMED,Condition,Disorder,2025-02-21,2099-12-31
12402003,4050007,SNOMED,pathology,Scar,Scar,12402003,4050007,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
12478003,4052146,SNOMED,pathology,"Squamous cell carcinoma, microinvasive","Squamous cell carcinoma, microinvasive",12478003,4052146,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
124954016,0,None,pathology,hyperplasia stromatis,Stromal hyperplasia,75235002,4328490,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
125154007,444126,SNOMED,pathology,Specimen unsatisfactory for evaluation,Specimen unsatisfactory for evaluation,125154007,444126,SNOMED,Observation,Clinical Finding,2025-02-21,2099-12-31
125297009,4051986,SNOMED,pathology,Organizing thrombus,Organizing thrombus,125297009,4051986,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
125335002,4054207,SNOMED,pathology,Exudative granulomatous inflammation,Exudative granulomatous inflammation,125335002,4054207,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
125360002,4054252,SNOMED,pathology,Confluent necrosis,Confluent necrosis,125360002,4054252,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
125369001,4053739,SNOMED,pathology,Focal calcium deposition,Focal calcium deposition,125369001,4053739,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
125380001,4053963,SNOMED,pathology,Partial atrophy,Partial atrophy,125380001,4053963,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
125513006,4053532,SNOMED,pathology,Reactive cellular changes,Reactive cellular changes,125513006,4053532,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
125526005,4053537,SNOMED,pathology,Partial hyperplasia,Partial hyperplasia,125526005,4053537,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
125531007,4054032,SNOMED,pathology,Diffuse lymphoid hyperplasia,Diffuse lymphoid hyperplasia,125531007,4054032,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
125539009,4053542,SNOMED,pathology,Partial glandular hyperplasia,Partial glandular hyperplasia,125539009,4053542,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
125550007,4053815,SNOMED,pathology,Tubal metaplasia,Tubal metaplasia,125550007,4053815,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
126057012,0,None,pathology,inflammatio chronica et acuta /chr. activa/,Acute and chronic inflammation,75889009,4328231,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
126609017,0,None,pathology,polypus inflammatorius,Inflammatory polyp,76235005,4294981,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
126835018,0,None,pathology,adenomyosis /endometriosis/ uteri,Endometriosis of uterus,76376003,200461,SNOMED,Condition,Disorder,2025-02-21,2099-12-31
127487019,0,None,pathology,hepatitis chronica ,Chronic hepatitis C,128302006,198964,SNOMED,Condition,Disorder,2025-02-21,2099-12-31
127572005,0,None,pathology,Neuroendocrine tumor grade 1,Well-differentiated neuroendocrine tumor grade 1,1286769009,1242312,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
127573000,0,None,pathology,Neuroendocrine tumor grade 2,Well-differentiated neuroendocrine tumor grade 2,1286770005,1242313,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
127962001,4133967,SNOMED,pathology,Meckel's diverticulum,Meckel's diverticulum,127962001,4133967,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
127980014,0,None,pathology,pemphigoides bullosa,Bullous pemphigoid,77090002,4298692,SNOMED,Condition,Disorder,2025-02-21,2099-12-31
128137019,0,None,pathology,glomerulonephritis membranosa,Membranous glomerulonephritis,77182004,252365,SNOMED,Condition,Disorder,2025-02-21,2099-12-31
128274014,0,None,pathology,carcinoma lobulare in situ,Lobular carcinoma in situ,77284006,4298197,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
128287004,4134146,SNOMED,pathology,Chronic peptic ulcer,Chronic peptic ulcer,128287004,4134146,SNOMED,Condition,Disorder,2025-02-21,2099-12-31
128462008,432851,SNOMED,pathology,Secondary malignant neoplastic disease,Metastatic malignant neoplasm,128462008,432851,SNOMED,Condition,Disorder,2025-02-21,2099-12-31
128474007,4028364,SNOMED,pathology,Parathyroid adenoma,Parathyroid adenoma,128474007,4028364,SNOMED,Condition,Disorder,2025-02-21,2099-12-31
128490007,4134295,SNOMED,pathology,Heterotopia,Heterotopia,128490007,4134295,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
128513014,0,None,pathology,neurilemmoma malignum,Malignant peripheral nerve sheath tumor,404037002,4301642,SNOMED,Condition,Disorder,2025-02-21,2099-12-31
12856003,4029830,SNOMED,pathology,Varix,Varix,12856003,4029830,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
128625004,4029969,SNOMED,pathology,Papillary transitional cell neoplasm of low malignant potential,Papillary transitional cell neoplasm of low malignant potential,128625004,4029969,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
128628002,4029971,SNOMED,pathology,Large cell neuroendocrine carcinoma,Large cell neuroendocrine carcinoma,128628002,4029971,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
128632008,4028533,SNOMED,pathology,Non-small cell carcinoma,Non-small cell carcinoma,128632008,4028533,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
128633003,4028878,SNOMED,pathology,Squamous cell carcinoma with horn formation,Squamous cell carcinoma with horn formation,128633003,4028878,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
128634009,4029973,SNOMED,pathology,Basaloid squamous cell carcinoma,Basaloid squamous cell carcinoma,128634009,4029973,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
128636006,4029503,SNOMED,pathology,"Basal cell carcinoma, nodular","Basal cell carcinoma, nodular",128636006,4029503,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
128639004,4029975,SNOMED,pathology,"Transitional cell carcinoma, micropapillary",Micropapillary urothelial carcinoma,128639004,4029975,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
128640002,0,None,pathology,"Glandular intraepithelial neoplasia, grade III",High grade glandular intraepithelial neoplasia,818948002,37311776,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
128653004,4028538,SNOMED,pathology,Serrated adenoma,Serrated adenoma,128653004,4028538,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
128660005,4028539,SNOMED,pathology,"Bronchiolo-alveolar carcinoma, mucinous","Bronchiolo-alveolar carcinoma, mucinous",128660005,4028539,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
128664001,0,None,pathology,Pituitary adenoma,Benign pituitary adenoma,1156904003,608135,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
128667008,4028883,SNOMED,pathology,"Renal cell carcinoma, chromophobe cell","Renal cell carcinoma, chromophobe cell",128667008,4028883,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
128671006,4028885,SNOMED,pathology,"Follicular carcinoma, minimally invasive","Follicular carcinoma, minimally invasive",128671006,4028885,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
128704005,4029015,SNOMED,pathology,Adenocarcinoma with neuroendocrine differentiation,Adenocarcinoma with neuroendocrine differentiation,128704005,4029015,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
128712002,4028552,SNOMED,pathology,"Thymoma, type B1, malignant","Thymoma, type B1, malignant",128712002,4028552,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
12873001,0,None,pathology,Lichenoid dermatitis,Lichen simplex chronicus,53891004,4204991,SNOMED,Condition,Disorder,2025-02-21,2099-12-31
128733006,4029020,SNOMED,pathology,Proliferative dermal lesion in congenital nevus,Proliferative dermal lesion in congenital nevus,128733006,4029020,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
128734000,4029021,SNOMED,pathology,Undifferentiated sarcoma,Undifferentiated sarcoma,128734000,4029021,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
128754004,4030134,SNOMED,pathology,"Gastrointestinal stromal tumor, benign","Gastrointestinal stromal tumor, benign",128754004,4030134,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
128756002,4029531,SNOMED,pathology,Gastrointestinal stromal sarcoma,Gastrointestinal stromal sarcoma,128756002,4029531,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
128798004,4030145,SNOMED,pathology,Composite Hodgkin and non-Hodgkin lymphoma,Composite Hodgkin and non-Hodgkin lymphoma,128798004,4030145,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
128809007,0,None,pathology,Langerhans cell histiocytosis,Langerhans' cell histiocytosis,110450007,40278448,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
128825002,0,None,pathology,"Chronic myelogenous leukemia, BCR/ABL positive",Chronic myeloid leukemia,1162588009,37151854,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
128843003,4029668,SNOMED,pathology,Myelosclerosis with myeloid metaplasia,Primary myelofibrosis,128843003,4029668,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
128847002,4028718,SNOMED,pathology,Refractory anemia with excess blasts,Myelodysplastic syndrome with increased blasts,128847002,4028718,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
128849004,4030271,SNOMED,pathology,"Serous cystadenoma, borderline malignancy","Serous cystadenoma, borderline malignancy",128849004,4030271,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
128852007,4029181,SNOMED,pathology,Mucinous cystic tumor of borderline malignancy,Mucinous cystic tumor of borderline malignancy,128852007,4029181,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
128859003,4030273,SNOMED,pathology,Villous adenoma,Villous adenoma,128859003,4030273,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
128862000,4029674,SNOMED,pathology,Cutaneous pseudolymphoma,Cutaneous pseudolymphoma,128862000,4029674,SNOMED,Condition,Disorder,2025-02-21,2099-12-31
128877008,4028727,SNOMED,pathology,"Papillary transitional cell carcinoma, non-invasive","Papillary transitional cell carcinoma, non-invasive",128877008,4028727,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
128883006,4029190,SNOMED,pathology,Fibroblastic liposarcoma,Fibroblastic liposarcoma,128883006,4029190,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
128914005,4029200,SNOMED,pathology,Atypical meningioma,Atypical meningioma,128914005,4029200,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
128916007,4030286,SNOMED,pathology,Medullary carcinoma with amyloid stroma,Medullary thyroid carcinoma,128916007,4030286,SNOMED,Observation,Morph Abnormality,2025-02-21,2099-12-31
